FishID,cohort,pattern
MLL-2K5F-1402,1402,29
MLL-2K7F-1402,1402,3
MLL-2N3F-1402,1402,4
MLL-2N4F-1402,1402,9
MLL-2R3F-1402,1402,19
MLL-2R6F-1402,1402,14
MLL-2R8F-1402,1402,7
MLL-2W7K-1402,1402,7
MLL-3B4F-1402,1402,99
MLL-3F4G-1402,1402,3
MLL-3F4N-1402,1402,99
MLL-3F4P-1402,1402,29
MLL-3F4V-1402,1402,1
MLL-3F5P-1402,1402,3
MLL-3F6W-1402,1402,17
MLL-3F8G-1402,1402,5
MLL-3F8N-1402,1402,27
MLL-3K4F-1402,1402,11
MLL-3O4F-1402,1402,4
MLL-3W4B-1402,1402,26
MLL-3W4R-1402,1402,21
MLL-3W5O-1402,1402,17
MLL-3W6G-1402,1402,7
MLL-3Y4F-1402,1402,21
MLL-3Y6F-1402,1402,23
MLL-4B7F-1402,1402,1
MLL-4F5P-1402,1402,1
MLL-4F5Y-1402,1402,18
MLL-4F6W-1402,1402,28
MLL-4F7W-1402,1402,21
MLL-4P5W-1402,1402,5
MLL-4R7F-1402,1402,28
MLL-4W6G-1402,1402,28
MLL-4W6W-1402,1402,12
MLL-5F6B-1402,1402,8
MLL-5F6N-1402,1402,4
MLL-5F7V-1402,1402,18
MLL-5F7W-1402,1402,17
MLL-5G7W-1402,1402,1
MLL-5G8F-1402,1402,2
MLL-5P7B-1402,1402,99
MLL-5R6P-1402,1402,11
MLL-5R7O-1402,1402,23
MLL-5R8F-1402,1402,14
MLL-5R8G-1402,1402,13
MLL-5R8Y-1402,1402,29
MLL-5V6G-1402,1402,27
MLL-5V8F-1402,1402,7
MLL-5Y6F-1402,1402,9
MLL-6F7B-1402,1402,1
MLL-6F8R-1402,1402,25
MLL-6O7F-1402,1402,9
MLL-6P8F-1402,1402,2
MLL-6R7W-1402,1402,4
MLL-6V8B-1402,1402,25
MLL-6V8P-1402,1402,7
MLL-6W7K-1402,1402,17
MLL-6W7O-1402,1402,17
MLL-6W8F-1402,1402,23
MLL-6W8W-1402,1402,18
MLL-7F8B-1402,1402,3
MLL-7F8G-1402,1402,11
MLL-7K8W-1402,1402,23
MLL-7N8F-1402,1402,7
MLL-7O8R-1402,1402,21
MLL-7O8W-1402,1402,5
MLL-7P8R-1402,1402,23
MLL-1B5G-1403,1403,13
MLL-1F3P-1403,1403,8
MLL-1F3V-1403,1403,4
MLL-1F5G-1403,1403,19
MLL-1F5Y-1403,1403,25
MLL-1F7W-1403,1403,26
MLL-1F8V-1403,1403,26
MLL-1G8B-1403,1403,2
MLL-1K4W-1403,1403,2
MLL-1N3F-1403,1403,14
MLL-1P6K-1403,1403,21
MLL-1P7R-1403,1403,1
MLL-1P8G-1403,1403,21
MLL-1W2F-1403,1403,27
MLL-1W3V-1403,1403,25
MLL-1W4R-1403,1403,21
MLL-1W4W-1403,1403,99
MLL-1W5K-1403,1403,13
MLL-1W8K-1403,1403,25
MLL-2F4V-1403,1403,3
MLL-2F7B-1403,1403,22
MLL-2F8F-1403,1403,99
MLL-2K3W-1403,1403,3
MLL-2K7W-1403,1403,13
MLL-2O6F-1403,1403,1
MLL-2O6Y-1403,1403,25
MLL-2O7W-1403,1403,99
MLL-2W3R-1403,1403,1
MLL-2W4F-1403,1403,9
MLL-2Y7F-1403,1403,18
MLL-3G5W-1403,1403,11
MLL-3G8F-1403,1403,17
MLL-3G8K-1403,1403,3
MLL-3O8Y-1403,1403,25
MLL-3P5W-1403,1403,17
MLL-3R8W-1403,1403,7
MLL-3V6F-1403,1403,29
MLL-3W5R-1403,1403,24
MLL-4B6W-1403,1403,26
MLL-4F5N-1403,1403,29
MLL-4F6Y-1403,1403,29
MLL-4F7O-1403,1403,1
MLL-4F8F-1403,1403,19
MLL-4G5W-1403,1403,5
MLL-4K5W-1403,1403,3
MLL-4O5W-1403,1403,29
MLL-4R8W-1403,1403,5
MLL-4V5W-1403,1403,99
MLL-4V8W-1403,1403,1
MLL-4W6V-1403,1403,2
MLL-4W8K-1403,1403,28
MLL-4Y7R-1403,1403,3
MLL-4Y7Y-1403,1403,99
MLL-4Y8V-1403,1403,23
MLL-5B6W-1403,1403,7
MLL-5F6K-1403,1403,9
MLL-5F8N-1403,1403,25
MLL-5F8P-1403,1403,11
MLL-5G6W-1403,1403,11
MLL-5K6W-1403,1403,7
MLL-5K8B-1403,1403,3
MLL-5K8O-1403,1403,27
MLL-5K8Y-1403,1403,24
MLL-5N7F-1403,1403,9
MLL-5O3W-1403,1403,17
MLL-5O6V-1403,1403,22
MLL-5O7B-1403,1403,28
MLL-5O7P-1403,1403,18
MLL-5O7Y-1403,1403,13
MLL-5P6K-1403,1403,99
MLL-5P7K-1403,1403,21
MLL-5P8F-1403,1403,4
MLL-5R8V-1403,1403,25
MLL-5V6W-1403,1403,2
MLL-5V7F-1403,1403,24
MLL-5W6F-1403,1403,21
MLL-5W7P-1403,1403,11
MLL-5Y8G-1403,1403,11
MLL-6B7F-1403,1403,3
MLL-6B8F-1403,1403,4
MLL-6F8P-1403,1403,17
MLL-6K8W-1403,1403,27
MLL-6O8F-1403,1403,99
MLL-6P7O-1403,1403,9
MLL-6P7W-1403,1403,21
MLL-6V7O-1403,1403,13
MLL-6V7P-1403,1403,99
MLL-6V8G-1403,1403,17
MLL-6V8O-1403,1403,28
MLL-6V8R-1403,1403,21
MLL-6V8Y-1403,1403,17
MLL-6W7V-1403,1403,14
MLL-6Y7F-1403,1403,11
MLL-6Y7K-1403,1403,17
MLL-6Y7V-1403,1403,28
MLL-6Y8G-1403,1403,21
MLL-7B8B-1403,1403,11
MLL-7B8G-1403,1403,31
MLL-7B8R-1403,1403,28
MLL-7B8Y-1403,1403,7
MLL-7F8N-1403,1403,5
MLL-7G8R-1403,1403,11
MLL-7G8V-1403,1403,13
MLL-7K8V-1403,1403,9
MLL-7K8Y-1403,1403,11
MLL-7P8V-1403,1403,5
MLL-7W8K-1403,1403,99
MLL-7W8P-1403,1403,9
MLL-1F2G-1404,1404,19
MLL-1F2W5R-1404,1404,24
MLL-1F3G-1404,1404,99
MLL-1F8K-1404,1404,99
MLL-1F8P-1404,1404,99
MLL-1F8R-1404,1404,99
MLL-1G5W-1404,1404,23
MLL-1G6W-1404,1404,28
MLL-1G8F-1404,1404,25
MLL-1K7G-1404,1404,27
MLL-1P6F-1404,1404,3
MLL-1V4F-1404,1404,25
MLL-1W3W-1404,1404,7
MLL-1W4K-1404,1404,99
MLL-1W7F-1404,1404,99
MLL-1W7O-1404,1404,13
MLL-1W7P-1404,1404,11
MLL-1W7R-1404,1404,1
MLL-1W8V-1404,1404,26
MLL-1Y7F-1404,1404,99
MLL-2B3W-1404,1404,28
MLL-2F6F-1404,1404,17
MLL-2F8G-1404,1404,99
MLL-2F8V-1404,1404,5
MLL-2G8F-1404,1404,99
MLL-2K8F-1404,1404,99
MLL-2O3F-1404,1404,99
MLL-2O7F-1404,1404,3
MLL-2P4F-1404,1404,17
MLL-2R7F-1404,1404,18
MLL-2W6W-1404,1404,5
MLL-2W8B-1404,1404,99
MLL-2Y3F-1404,1404,25
MLL-2Y8O-1404,1404,99
MLL-3F4Y-1404,1404,21
MLL-3F7B-1404,1404,13
MLL-3F8Y-1404,1404,99
MLL-3K5F-1404,1404,9
MLL-3W4F-1404,1404,99
MLL-3W6V-1404,1404,14
MLL-3Y8F-1404,1404,99
MLL-4F6G-1404,1404,17
MLL-4F8B-1404,1404,17
MLL-4F8P-1404,1404,3
MLL-4F8R-1404,1404,14
MLL-4F8V-1404,1404,27
MLL-4R5F-1404,1404,27
MLL-4W6K-1404,1404,8
MLL-4W6R-1404,1404,26
MLL-4W8B-1404,1404,99
MLL-4W8F-1404,1404,21
MLL-5B7B-1404,1404,25
MLL-5F6V-1404,1404,11
MLL-5K6O-1404,1404,21
MLL-5O6F-1404,1404,13
MLL-5O7F-1404,1404,17
MLL-5O8K-1404,1404,11
MLL-5P8K-1404,1404,99
MLL-5V7P-1404,1404,29
MLL-5W7B-1404,1404,11
MLL-6F8K-1404,1404,18
MLL-6O7K-1404,1404,99
MLL-6W8R-1404,1404,23
MLL-7F8P-1404,1404,99
MLL-7K8O-1404,1404,9
MLL-7O8K-1404,1404,9
MLL-7W8G-1404,1404,99
MLL-1B5R-1405,1405,13
MLL-1B5W-1405,1405,29
MLL-1B6O-1405,1405,28
MLL-1B7O-1405,1405,1
MLL-1B7V-1405,1405,99
MLL-1G6B-1405,1405,99
MLL-1G7V-1405,1405,99
MLL-1G8O-1405,1405,99
MLL-1G8P-1405,1405,99
MLL-1K5O-1405,1405,27
MLL-1K7B-1405,1405,14
MLL-1K8K-1405,1405,99
MLL-1O2O-1405,1405,17
MLL-1O2P-1405,1405,17
MLL-1O5B-1405,1405,8
MLL-1O6R-1405,1405,21
MLL-1P2B-1405,1405,23
MLL-1P5Y-1405,1405,99
MLL-1P6G-1405,1405,28
MLL-1P8K-1405,1405,29
MLL-1R5G-1405,1405,99
MLL-1R5V-1405,1405,3
MLL-1R5Y-1405,1405,11
MLL-1R6K-1405,1405,99
MLL-1R7R-1405,1405,19
MLL-1R8V-1405,1405,99
MLL-1V5P-1405,1405,99
MLL-1V7O-1405,1405,99
MLL-1W2O-1405,1405,99
MLL-1W5B-1405,1405,11
MLL-1W5O-1405,1405,1
MLL-1W5P-1405,1405,99
MLL-1W6O-1405,1405,5
MLL-1Y6O-1405,1405,99
MLL-1Y8G-1405,1405,99
MLL-2B6K-1405,1405,99
MLL-2B6V-1405,1405,14
MLL-2G5B-1405,1405,17
MLL-2G8K-1405,1405,99
MLL-2K4W-1405,1405,99
MLL-2K8R-1405,1405,99
MLL-2O4W-1405,1405,99
MLL-2O5O-1405,1405,11
MLL-2O6K-1405,1405,29
MLL-2O6O-1405,1405,99
MLL-2O8W-1405,1405,14
MLL-2P5P-1405,1405,99
MLL-2P8B-1405,1405,99
MLL-2R5K-1405,1405,99
MLL-2R5P-1405,1405,23
MLL-2R6V-1405,1405,99
MLL-2R7K-1405,1405,7
MLL-2R7R-1405,1405,99
MLL-2R8R-1405,1405,99
MLL-2V5K-1405,1405,99
MLL-2V5Y-1405,1405,29
MLL-2V7O-1405,1405,99
MLL-2W4G-1405,1405,6
MLL-2W4W-1405,1405,17
MLL-2W7R-1405,1405,18
MLL-2Y7R-1405,1405,99
MLL-3B5B-1405,1405,17
MLL-3G5F-1405,1405,6
MLL-3G7P-1405,1405,23
MLL-3G7R-1405,1405,14
MLL-3G8B-1405,1405,8
MLL-3K6G-1405,1405,99
MLL-3K6K-1405,1405,99
MLL-3N5F-1405,1405,99
MLL-3N7F-1405,1405,17
MLL-3P6R-1405,1405,19
MLL-3V7R-1405,1405,11
MLL-3W6P-1405,1405,17
MLL-3W7W-1405,1405,99
MLL-3Y5R-1405,1405,99
MLL-3Y7G-1405,1405,12
MLL-4B6B-1405,1405,99
MLL-4B7P-1405,1405,28
MLL-4B8O-1405,1405,9
MLL-4G7V-1405,1405,14
MLL-4G7W-1405,1405,29
MLL-4G8G-1405,1405,27
MLL-4K5G-1405,1405,28
MLL-4K5O-1405,1405,13
MLL-4P6K-1405,1405,28
MLL-4R5O-1405,1405,22
MLL-4R5P-1405,1405,17
MLL-4R8Y-1405,1405,18
MLL-4V5R-1405,1405,99
MLL-4V6P-1405,1405,99
MLL-4V7R-1405,1405,17
MLL-5G7R-1405,1405,27
MLL-5G8R-1405,1405,13
MLL-5O7K-1405,1405,99
MLL-5W8W-1405,1405,99
MLL-5Y6R-1405,1405,12
MLL-6B7W-1405,1405,26
MLL-6B8B-1405,1405,26
MLL-6B8G-1405,1405,6
MLL-6G8B-1405,1405,14
MLL-6G8G-1405,1405,99
MLL-6G8R-1405,1405,21
MLL-6K7R-1405,1405,9
MLL-6O7R-1405,1405,99
MLL-6P8V-1405,1405,14
MLL-6R7G-1405,1405,28
MLL-7Y8R-1405,1405,21
MLL-1B5P-1406,1406,25
MLL-1B5V-1406,1406,11
MLL-1B8Y-1406,1406,4
MLL-1G2O-1406,1406,27
MLL-1G5P-1406,1406,23
MLL-1G5R-1406,1406,11
MLL-1G6G-1406,1406,99
MLL-1G6W-1406,1406,28
MLL-1K6Y-1406,1406,1
MLL-1O7Y-1406,1406,99
MLL-1V2W-1406,1406,99
MLL-1V2Y-1406,1406,99
MLL-1V5V-1406,1406,99
MLL-1V8P-1406,1406,25
MLL-1W6W-1406,1406,1
MLL-1Y2O-1406,1406,11
MLL-1Y7B-1406,1406,8
MLL-1Y7O-1406,1406,8
MLL-1Y7R-1406,1406,21
MLL-2B5O-1406,1406,14
MLL-2G4W-1406,1406,21
MLL-2G5Y-1406,1406,29
MLL-2G7O-1406,1406,14
MLL-2O5B-1406,1406,28
MLL-2O5V-1406,1406,2
MLL-2O7V-1406,1406,1
MLL-2O7Y-1406,1406,18
MLL-2P6B-1406,1406,13
MLL-2P7R-1406,1406,2
MLL-2R5G-1406,1406,25
MLL-2R6G-1406,1406,99
MLL-2V6Y-1406,1406,99
MLL-2W4V-1406,1406,4
MLL-3B4W-1406,1406,17
MLL-3B6G-1406,1406,99
MLL-3G6O-1406,1406,25
MLL-3G6Y-1406,1406,11
MLL-3G7Y-1406,1406,26
MLL-3R7G-1406,1406,99
MLL-3V7B-1406,1406,1
MLL-3V8B-1406,1406,99
MLL-3Y8B-1406,1406,3
MLL-4B8R-1406,1406,7
MLL-4G7P-1406,1406,11
MLL-4G8W-1406,1406,99
MLL-4G8Y-1406,1406,7
MLL-4K6W-1406,1406,99
MLL-4R5G-1406,1406,29
MLL-4V8B-1406,1406,23
MLL-4V8V-1406,1406,9
MLL-4W7B-1406,1406,22
MLL-5B7W-1406,1406,21
MLL-5Y7V-1406,1406,99
MLL-5Y7Y-1406,1406,13
MLL-5Y8R-1406,1406,17
MLL-5Y8Y-1406,1406,99
MLL-6B7P-1406,1406,29
MLL-6B7Y-1406,1406,99
MLL-6G8Y-1406,1406,2
MLL-6O8B-1406,1406,4
MLL-6O8G-1406,1406,1
MLL-1B7P-1407,1407,99
MLL-1B8O-1407,1407,5
MLL-1F2K-1407,1407,21
MLL-1F4W-1407,1407,7
MLL-1F7G-1407,1407,28
MLL-1F7K-1407,1407,14
MLL-1F7P-1407,1407,5
MLL-1F7R-1407,1407,7
MLL-1G2W-1407,1407,3
MLL-1G6Y-1407,1407,4
MLL-1K5G-1407,1407,17
MLL-1K7K-1407,1407,27
MLL-1O8K-1407,1407,9
MLL-1R6O-1407,1407,21
MLL-1R8K-1407,1407,25
MLL-1V2R-1407,1407,17
MLL-1V7G-1407,1407,2
MLL-1V8B-1407,1407,5
MLL-1W8O-1407,1407,8
MLL-1Y8R-1407,1407,14
MLL-2B4W-1407,1407,7
MLL-2B5K-1407,1407,5
MLL-2B5Y-1407,1407,12
MLL-2B7Y-1407,1407,18
MLL-2B8O-1407,1407,4
MLL-2B8Y-1407,1407,29
MLL-2F8K-1407,1407,12
MLL-2G7B-1407,1407,99
MLL-2O5Y-1407,1407,5
MLL-2R4F-1407,1407,14
MLL-2R6W-1407,1407,23
MLL-2R6Y-1407,1407,99
MLL-2R8B-1407,1407,11
MLL-2R8G-1407,1407,21
MLL-2W6B-1407,1407,1
MLL-2W6P-1407,1407,99
MLL-2Y5R-1407,1407,99
MLL-3B7K-1407,1407,5
MLL-3F6V-1407,1407,2
MLL-3G4G7P-1407,1407,11
MLL-3R5W-1407,1407,99
MLL-3V7G-1407,1407,28
MLL-3V7V-1407,1407,28
MLL-3W5B-1407,1407,7
MLL-3Y8B-1407,1407,3
MLL-4B7Y-1407,1407,99
MLL-4K5K-1407,1407,99
MLL-4K8O-1407,1407,21
MLL-4K8V-1407,1407,26
MLL-4V5F-1407,1407,99
MLL-4V5K-1407,1407,99
MLL-4V7B-1407,1407,14
MLL-4V7V-1407,1407,99
MLL-5F7G-1407,1407,99
MLL-5K6F-1407,1407,26
MLL-5N6F-1407,1407,7
MLL-5Y7B-1407,1407,6
MLL-5Y7K-1407,1407,23
MLL-6F7W-1407,1407,25
MLL-6K8B-1407,1407,3
MLL-6K8V-1407,1407,21
MLL-6P8O-1407,1407,3
MLL-6R8R-1407,1407,7
MLL-6V7B-1407,1407,2
MLL-6V7K-1407,1407,7
MLL-7B8W-1407,1407,99
MLL-7W8O-1407,1407,23
MLL-7Y8Y-1407,1407,11
MLL-1B3W-1408,1408,3
MLL-1B4F-1408,1408,24
MLL-1B6K-1408,1408,4
MLL-1B7B-1408,1408,11
MLL-1F6R-1408,1408,2
MLL-1F6V-1408,1408,28
MLL-1F6W-1408,1408,11
MLL-1F7B-1408,1408,13
MLL-1G2G6W-1408,1408,28
MLL-1G8K-1408,1408,22
MLL-1G8V-1408,1408,17
MLL-1K2W-1408,1408,99
MLL-1K3F-1408,1408,14
MLL-1K4F-1408,1408,99
MLL-1K7O-1408,1408,11
MLL-1K8V-1408,1408,1
MLL-1O2F-1408,1408,5
MLL-1P6Y-1408,1408,17
MLL-1P7K-1408,1408,2
MLL-1P8F-1408,1408,9
MLL-1P8W-1408,1408,21
MLL-1R5F-1408,1408,17
MLL-1R8O-1408,1408,17
MLL-1R8R-1408,1408,19
MLL-1V7R-1408,1408,99
MLL-1V8V-1408,1408,13
MLL-1V8W-1408,1408,99
MLL-1Y4F-1408,1408,2
MLL-1Y7K-1408,1408,25
MLL-2B8W-1408,1408,22
MLL-2F3G-1408,1408,11
MLL-2F5V-1408,1408,99
MLL-2F6Y-1408,1408,14
MLL-2F8P-1408,1408,99
MLL-2F8R-1408,1408,7
MLL-2G5O-1408,1408,8
MLL-2K3F-1408,1408,12
MLL-2K5B-1408,1408,23
MLL-2O5K-1408,1408,3
MLL-2O7P-1408,1408,25
MLL-2P7O-1408,1408,28
MLL-2P7V-1408,1408,11
MLL-2V3W4F5K-1408,1408,11
MLL-2V6W-1408,1408,4
MLL-2W6G-1408,1408,17
MLL-2Y7B-1408,1408,21
MLL-2Y7Y-1408,1408,13
MLL-3B5G-1408,1408,25
MLL-3B6W-1408,1408,4
MLL-3B7B-1408,1408,26
MLL-3F4F-1408,1408,21
MLL-3F4O-1408,1408,28
MLL-3F8O-1408,1408,11
MLL-3G5G-1408,1408,99
MLL-3K8B-1408,1408,17
MLL-3N4F-1408,1408,23
MLL-3N6F-1408,1408,27
MLL-3O6W-1408,1408,17
MLL-3R6W-1408,1408,24
MLL-3V7P-1408,1408,31
MLL-3V8P-1408,1408,14
MLL-3W8G-1408,1408,25
MLL-3W8K-1408,1408,27
MLL-4K6K-1408,1408,25
MLL-4K6P-1408,1408,11
MLL-4K7P-1408,1408,29
MLL-4O6O-1408,1408,28
MLL-4O7W-1408,1408,25
MLL-4P7F-1408,1408,4
MLL-4R8B-1408,1408,5
MLL-4W5R-1408,1408,18
MLL-4W5V-1408,1408,14
MLL-4W5W-1408,1408,24
MLL-4W7F-1408,1408,25
MLL-4W8V-1408,1408,24
MLL-4Y5G-1408,1408,18
MLL-4Y6G-1408,1408,99
MLL-5B6Y-1408,1408,28
MLL-5F8O-1408,1408,2
MLL-5K7F-1408,1408,23
MLL-5K7W-1408,1408,21
MLL-5O8V-1408,1408,26
MLL-5R7Y-1408,1408,23
MLL-5V6V-1408,1408,28
MLL-5W6G-1408,1408,12
MLL-5Y7G-1408,1408,17
MLL-6K7V-1408,1408,28
MLL-6P7K-1408,1408,13
MLL-6R8K-1408,1408,31
MLL-7V8K-1408,1408,9
MLL-1F2N-1409,1409,24
MLL-1F2V-1409,1409,99
MLL-1F2W-1409,1409,22
MLL-1F4V-1409,1409,5
MLL-1F6N-1409,1409,1
MLL-1G3F-1409,1409,3
MLL-1G4F-1409,1409,23
MLL-1K2F-1409,1409,9
MLL-1N5F-1409,1409,99
MLL-1N8F-1409,1409,23
MLL-1O5R-1409,1409,21
MLL-1O5Y-1409,1409,9
MLL-1O6F-1409,1409,99
MLL-1O7R-1409,1409,18
MLL-1P3F-1409,1409,3
MLL-1P5P-1409,1409,4
MLL-1P8Y-1409,1409,13
MLL-1R3F-1409,1409,99
MLL-1R6B-1409,1409,5
MLL-1R6F-1409,1409,17
MLL-1V6Y-1409,1409,25
MLL-1W8P-1409,1409,24
MLL-1Y3F-1409,1409,17
MLL-1Y5O-1409,1409,29
MLL-1Y6R-1409,1409,1
MLL-2F4O-1409,1409,11
MLL-2F4Y-1409,1409,23
MLL-2F7G-1409,1409,12
MLL-2F8B-1409,1409,26
MLL-2F8Y-1409,1409,5
MLL-2G6F-1409,1409,23
MLL-2G8O-1409,1409,9
MLL-2K6P-1409,1409,29
MLL-2N8F-1409,1409,9
MLL-2O5F-1409,1409,18
MLL-2P3F-1409,1409,99
MLL-2P6W-1409,1409,23
MLL-2R7V-1409,1409,26
MLL-2V7F-1409,1409,24
MLL-2W6O-1409,1409,23
MLL-2W6R-1409,1409,27
MLL-3B5W-1409,1409,26
MLL-3F4W-1409,1409,21
MLL-3F7F-1409,1409,19
MLL-3G6K-1409,1409,3
MLL-3G7O-1409,1409,3
MLL-3K6B-1409,1409,12
MLL-3K8P-1409,1409,28
MLL-3P4F-1409,1409,4
MLL-3P5O-1409,1409,99
MLL-3P8R-1409,1409,99
MLL-3R7V-1409,1409,27
MLL-3V5W-1409,1409,4
MLL-3Y7K-1409,1409,17
MLL-4B8F-1409,1409,4
MLL-4F7N-1409,1409,21
MLL-4G6G-1409,1409,5
MLL-4G6W-1409,1409,26
MLL-4K8R-1409,1409,6
MLL-4N7F-1409,1409,31
MLL-4R5W-1409,1409,99
MLL-4V6R-1409,1409,9
MLL-4W5B-1409,1409,28
MLL-4Y5R-1409,1409,5
MLL-5F6W-1409,1409,25
MLL-5G8Y-1409,1409,1
MLL-5K8F-1409,1409,3
MLL-5O8B-1409,1409,18
MLL-5O8W-1409,1409,2
MLL-5P7R-1409,1409,99
MLL-6B8Y-1409,1409,8
MLL-6R8V-1409,1409,25
MLL-1B6W-1410,1410,17
MLL-1B7G-1410,1410,9
MLL-1G2V-1410,1410,19
MLL-1G5O-1410,1410,22
MLL-1G7G-1410,1410,17
MLL-1G7R-1410,1410,26
MLL-1G7W-1410,1410,2
MLL-1K5Y-1410,1410,99
MLL-1O5V-1410,1410,17
MLL-1O6Y-1410,1410,23
MLL-1O8G-1410,1410,23
MLL-1O8Y-1410,1410,25
MLL-1P5K-1410,1410,31
MLL-1P5R-1410,1410,5
MLL-1V8G-1410,1410,11
MLL-1Y6G-1410,1410,99
MLL-1Y8P-1410,1410,4
MLL-1Y8Y-1410,1410,7
MLL-2O7G-1410,1410,99
MLL-2P8R-1410,1410,3
MLL-2V6G-1410,1410,17
MLL-2V7R-1410,1410,17
MLL-3B8W-1410,1410,19
MLL-3G7W-1410,1410,99
MLL-3G8O-1410,1410,29
MLL-3K5P-1410,1410,99
MLL-3P8O-1410,1410,99
MLL-3R6K-1410,1410,99
MLL-3V8G-1410,1410,17
MLL-3Y8G-1410,1410,99
MLL-4P7G-1410,1410,1
MLL-4R8P-1410,1410,99
MLL-4V5B-1410,1410,18
MLL-5B6O-1410,1410,22
MLL-5G8P-1410,1410,23
MLL-6K7O-1410,1410,99
MLL-6P7Y-1410,1410,2
MLL-6R8P-1410,1410,99
MLL-7Y8B-1410,1410,27
MLL-1B5Y-1411,1411,9
MLL-1B6F-1411,1411,11
MLL-1F5P-1411,1411,21
MLL-1P7O-1411,1411,99
MLL-1V6G-1411,1411,99
MLL-1Y2B-1411,1411,25
MLL-1Y8F-1411,1411,2
MLL-2B5R-1411,1411,17
MLL-2F4N-1411,1411,17
MLL-2N5F-1411,1411,26
MLL-2P5O-1411,1411,5
MLL-3V6Y-1411,1411,26
MLL-3W6O-1411,1411,26
MLL-4P7W-1411,1411,9
MLL-1F3K-1412,1412,27
MLL-1F7F-1412,1412,21
MLL-1F7O-1412,1412,99
MLL-1G7F-1412,1412,99
MLL-1K5W-1412,1412,3
MLL-1O3W-1412,1412,99
MLL-1W7W-1412,1412,99
MLL-1Y8V-1412,1412,2
MLL-2F4K-1412,1412,99
MLL-2F8O-1412,1412,22
MLL-2G6W-1412,1412,2
MLL-2G8R-1412,1412,8
MLL-2W8R-1412,1412,17
MLL-3F8F-1412,1412,99
MLL-3O6O-1412,1412,8
MLL-3O8K-1412,1412,19
MLL-3R8G-1412,1412,28
MLL-3V6G-1412,1412,23
MLL-3W8V-1412,1412,13
MLL-4B6O-1412,1412,99
MLL-4G6R-1412,1412,99
MLL-5F6R-1412,1412,7
MLL-5G6V-1412,1412,21
MLL-5O8R-1412,1412,11
MLL-5P7G-1412,1412,26
MLL-5R7V-1412,1412,27
MLL-5Y6G-1412,1412,11
MLL-6G8W-1412,1412,25
MLL-6V8V-1412,1412,23
MLL-7G8K-1412,1412,9
MLL-7R8P-1412,1412,21
MLL-1B6P-1501,1501,21
MLL-1B8G-1501,1501,8
MLL-1K6B-1501,1501,3
MLL-1O7O-1501,1501,22
MLL-1R6Y-1501,1501,21
MLL-1R7V-1501,1501,13
MLL-1V7V-1501,1501,25
MLL-1W2P-1501,1501,19
MLL-1W6F-1501,1501,25
MLL-2G7Y-1501,1501,3
MLL-2K6V-1501,1501,3
MLL-2O7B-1501,1501,22
MLL-2P5G-1501,1501,99
MLL-2V4W-1501,1501,11
MLL-2Y6B-1501,1501,28
MLL-2Y7K-1501,1501,24
MLL-3B8G-1501,1501,17
MLL-3G5R-1501,1501,22
MLL-3K7G-1501,1501,99
MLL-3P6G-1501,1501,99
MLL-3P7W-1501,1501,4
MLL-3R6O-1501,1501,19
MLL-3V5P-1501,1501,8
MLL-3Y6O-1501,1501,29
MLL-3Y6P-1501,1501,28
MLL-4F6R-1501,1501,12
MLL-4G8R-1501,1501,4
MLL-4O5K-1501,1501,9
MLL-4R8K-1501,1501,99
MLL-5F8F-1501,1501,23
MLL-5G8O-1501,1501,28
MLL-5O8O-1501,1501,11
MLL-5Y6V-1501,1501,11
MLL-5Y8V-1501,1501,23
MLL-7B8V-1501,1501,14
MLL-7G8G-1501,1501,23
MLL-7V8Y-1501,1501,22
MLL-7W8R-1501,1501,9
MLL-1B6B-1502,1502,29
MLL-1B7R-1502,1502,12
MLL-1G5B-1502,1502,99
MLL-1G5G-1502,1502,99
MLL-1K5P-1502,1502,9
MLL-1K8O-1502,1502,9
MLL-1O7V-1502,1502,21
MLL-1P2P-1502,1502,5
MLL-1R2V-1502,1502,5
MLL-1V6O-1502,1502,27
MLL-1V7Y-1502,1502,4
MLL-1W2R-1502,1502,17
MLL-1Y3R-1502,1502,23
MLL-1Y5Y-1502,1502,14
MLL-1Y7G-1502,1502,1
MLL-2F6O-1502,1502,5
MLL-2G5G-1502,1502,22
MLL-2G6Y-1502,1502,3
MLL-2K5W-1502,1502,23
MLL-2P5K-1502,1502,14
MLL-2P8F-1502,1502,24
MLL-2P8K-1502,1502,99
MLL-2V5P-1502,1502,99
MLL-2V7K-1502,1502,24
MLL-2Y5K-1502,1502,11
MLL-3B7G-1502,1502,9
MLL-3B8F-1502,1502,99
MLL-3F6N-1502,1502,1
MLL-3G7G-1502,1502,2
MLL-3P8F-1502,1502,9
MLL-3P8V-1502,1502,17
MLL-3R7B-1502,1502,1
MLL-3Y8V-1502,1502,4
MLL-4B5B-1502,1502,1
MLL-4F5K-1502,1502,21
MLL-4G7O-1502,1502,23
MLL-4G7Y-1502,1502,11
MLL-4O8K-1502,1502,2
MLL-4P5V-1502,1502,7
MLL-4R6K-1502,1502,17
MLL-4R6R-1502,1502,28
MLL-4V5Y-1502,1502,27
MLL-4W8R-1502,1502,99
MLL-5B8F-1502,1502,26
MLL-5F7N-1502,1502,5
MLL-5K7Y-1502,1502,99
MLL-5Y8K-1502,1502,99
MLL-6B8K-1502,1502,23
MLL-6G8O-1502,1502,12
MLL-6K7W-1502,1502,2
MLL-6P7R-1502,1502,19
MLL-7B8F-1502,1502,17
